Date,Open,High,Low,Close,Adj_Close,Volume
17/12/70,14.961759,15.093212,14.961759,14.961759,3.437155,592036
18/12/70,14.961759,15.141013,14.961759,15.081262,3.46461,633876
21/12/70,15.081262,15.212715,15.033461,15.164914,3.483828,525092
22/12/70,15.164914,15.236616,15.075287,15.105163,3.470102,717556
23/12/70,15.105163,15.141013,14.866157,14.937859,3.431665,1525068
24/12/70,14.949809,15.093212,14.949809,15.057361,3.45912,665256
28/12/70,15.105163,15.224665,15.105163,15.224665,3.497553,407940
29/12/70,15.224665,15.320268,15.152964,15.308317,3.516771,742660
30/12/70,15.308317,15.332218,15.248566,15.272467,3.508534,447688
31/12/70,15.272467,15.284417,15.129063,15.188815,3.489319,550196
04/01/71,15.141013,15.141013,14.925908,14.961759,3.437155,562748
05/01/71,14.961759,15.212715,14.890057,15.117113,3.472847,589944
06/01/71,15.117113,15.320268,15.105163,15.200765,3.492062,510448
07/01/71,15.200765,15.272467,15.093212,15.117113,3.472847,579484
08/01/71,15.117113,15.141013,15.00956,15.033461,3.453628,598312
11/01/71,15.00956,15.00956,14.830306,14.937859,3.431665,1029264
12/01/71,14.937859,15.129063,14.925908,15.093212,3.467356,675716
13/01/71,15.093212,15.188815,15.081262,15.087237,3.465981,941400
14/01/71,15.087237,15.105163,14.973709,15.033461,3.453628,658980
15/01/71,15.033461,15.057361,14.818356,14.818356,3.404211,753120
18/01/71,14.866157,14.99761,14.866157,14.902008,3.423428,560656
19/01/71,14.902008,15.00956,14.902008,14.949809,3.434412,663164
20/01/71,14.949809,15.045411,14.913958,15.045411,3.456371,441412
21/01/71,15.045411,15.105163,14.98566,15.081262,3.46461,573208
22/01/71,15.111138,15.188815,15.111138,15.129063,3.475592,851444
25/01/71,15.380019,15.380019,15.117113,15.380019,3.533244,1119220
26/01/71,15.439771,15.666826,15.439771,15.583174,3.579913,1018804
27/01/71,15.583174,15.583174,15.272467,15.41587,3.541479,962320
28/01/71,15.344168,15.344168,15.152964,15.176864,3.486573,744752
29/01/71,15.212715,15.559273,15.212715,15.559273,3.574422,711280
01/02/71,15.559273,15.678776,15.535373,15.642925,3.593641,642244
02/02/71,15.642925,15.714627,15.571224,15.666826,3.599131,767764
03/02/71,15.666826,15.738528,15.607075,15.708652,3.608741,485344
04/02/71,15.708652,15.82218,15.630975,15.798279,3.629331,621324
05/02/71,15.798279,16.132887,15.690727,16.085087,3.709812,820064
08/02/71,16.085087,16.336042,15.893881,16.28824,3.756666,719648
09/02/71,16.28824,16.312141,16.168737,16.180689,3.731858,673624
10/02/71,16.156788,16.156788,15.977533,16.120937,3.718078,648520
11/02/71,16.120937,16.228489,16.097036,16.192638,3.734616,579484
12/02/71,16.192638,16.228489,16.132887,16.228489,3.742887,382836
16/02/71,16.228489,16.419695,16.192638,16.330067,3.766309,684084
17/02/71,16.270315,16.270315,16.049234,16.085087,3.709812,652704
18/02/71,16.085087,16.120937,15.738528,15.738528,3.629879,822156
19/02/71,15.738528,15.858031,15.630975,15.690727,3.618854,692452
22/02/71,15.690727,15.82218,15.607075,15.798279,3.643662,548104
23/02/71,15.798279,16.037285,15.762428,16.025335,3.69603,382836
24/02/71,16.061186,16.228489,16.061186,16.168737,3.729102,485344
25/02/71,16.168737,16.192638,15.965583,15.965583,3.682247,504172
26/02/71,15.965583,16.085087,15.869981,16.085087,3.709812,564840
01/03/71,16.085087,16.216539,16.001434,16.20459,3.737373,474884
02/03/71,16.180689,16.180689,16.061186,16.156788,3.726347,447688
03/03/71,16.156788,16.168737,16.061186,16.120937,3.718078,380744
04/03/71,16.168737,16.383842,16.168737,16.28824,3.756666,600404
05/03/71,16.312141,16.515297,16.312141,16.515297,3.809033,692452
08/03/71,16.515297,16.658701,16.407743,16.658701,3.842107,648520
09/03/71,16.658701,16.766253,16.634798,16.6826,3.84762,790776
10/03/71,16.6826,16.742352,16.67065,16.67065,3.844863,399572
11/03/71,16.67065,16.706501,16.563099,16.622849,3.833839,801236
12/03/71,16.622849,16.921606,16.610899,16.921606,3.902743,681992
15/03/71,16.921606,17.435469,16.873804,17.375717,4.007474,700820
16/03/71,17.363768,17.363768,17.220364,17.327915,3.996453,910020
17/03/71,17.327915,17.399618,17.160612,17.375717,4.007474,610864
18/03/71,17.375717,17.483271,17.232313,17.256214,3.979916,508356
19/03/71,17.256214,17.315966,17.11281,17.238289,3.975779,744752
22/03/71,17.238289,17.292065,17.136711,17.136711,3.952354,531368
23/03/71,17.136711,17.184511,16.981358,17.005259,3.922035,594128
24/03/71,17.005259,17.06501,16.921606,16.969406,3.913766,483252
25/03/71,16.969406,17.02916,16.778202,17.017208,3.924792,529276
26/03/71,17.02916,17.160612,17.02916,17.11281,3.946843,387020
29/03/71,17.11281,17.208412,17.041109,17.041109,3.930306,328444
30/03/71,17.041109,17.124762,17.02916,17.06501,3.935817,286604
31/03/71,17.06501,17.196463,17.017208,17.088909,3.941329,305432
01/04/71,17.088909,17.11281,16.933556,17.017208,3.924792,326352
02/04/71,17.017208,17.160612,16.981358,17.11281,3.946843,286604
05/04/71,17.11281,17.244265,17.041109,17.244265,3.977158,441412
06/04/71,17.244265,17.339867,17.160612,17.26219,3.981295,843076
07/04/71,17.26219,17.399618,17.208412,17.256214,3.979916,673624
08/04/71,17.256214,17.304014,17.017208,17.053059,3.93306,813788
12/04/71,17.053059,17.232313,17.041109,17.06501,3.935817,504172
13/04/71,17.06501,17.268164,17.06501,17.11281,3.946843,853536
14/04/71,17.11281,17.172562,17.041109,17.148663,3.955106,525092
15/04/71,17.148663,17.148663,17.02916,17.02916,3.927548,907928
16/04/71,16.909657,16.909657,16.826004,16.826004,3.88069,5004064
19/04/71,16.873804,16.981358,16.873804,16.921606,3.902743,424676
20/04/71,16.921606,17.017208,16.921606,17.017208,3.924792,646428
21/04/71,17.005259,17.005259,16.837954,16.873804,3.891716,581576
22/04/71,16.849903,16.849903,16.6826,16.826004,3.88069,1163152
23/04/71,16.826004,17.053059,16.790154,16.969406,3.913766,654796
26/04/71,16.969406,17.11281,16.945507,17.017208,3.924792,562748
27/04/71,17.017208,17.136711,16.993307,17.11281,3.946843,395388
28/04/71,17.148663,17.268164,17.148663,17.268164,3.982671,552288
29/04/71,17.268164,17.304014,17.256214,17.304014,3.990939,782408
30/04/71,17.268164,17.268164,17.041109,17.100861,3.944083,399572
03/05/71,16.969406,16.969406,16.742352,16.885756,3.894475,658980
04/05/71,16.885756,16.993307,16.861855,16.897705,3.897227,359824
05/05/71,16.873804,16.873804,16.6826,16.873804,3.891716,767764
06/05/71,16.873804,16.957457,16.814054,16.814054,3.877937,533460
07/05/71,16.706501,16.706501,16.515297,16.586998,3.839761,861904
10/05/71,16.586998,16.586998,16.455545,16.479446,3.814864,740568
11/05/71,16.479446,16.503345,16.359943,16.359943,3.787197,838892
12/05/71,16.359943,16.467495,16.347992,16.371893,3.789965,627600
13/05/71,16.371893,16.431644,16.192638,16.264339,3.765067,648520
14/05/71,16.20459,16.20459,15.977533,16.037285,3.712507,721740
17/05/71,16.037285,16.467495,15.83413,15.965583,3.695906,719648
18/05/71,15.965583,16.228489,15.941683,16.156788,3.74017,483252
19/05/71,16.156788,16.353968,16.156788,16.347992,3.784432,458148
20/05/71,16.347992,16.718451,16.347992,16.634798,3.850826,705004
21/05/71,16.610899,16.610899,16.419695,16.443596,3.806566,422584
24/05/71,16.395794,16.395794,16.300192,16.300192,3.773366,313800
25/05/71,16.25239,16.25239,16.073135,16.108988,3.729106,765672
26/05/71,16.108988,16.24044,16.085087,16.120937,3.73187,562748
27/05/71,16.120937,16.156788,15.965583,15.965583,3.695906,560656
28/05/71,15.917782,15.917782,15.535373,15.630975,3.618448,1698704
01/06/71,15.654876,15.84608,15.654876,15.714627,3.637814,761488
02/06/71,15.714627,15.726577,15.571224,15.607075,3.612914,824248
03/06/71,15.607075,15.666826,15.332218,15.356119,3.55482,2638012
04/06/71,15.40392,15.726577,15.40392,15.499522,3.588019,933032
07/06/71,15.475621,15.475621,15.152964,15.188815,3.516093,1052276
08/06/71,15.188815,15.272467,14.878107,14.937859,3.457997,1221728
09/06/71,14.937859,15.224665,14.722753,15.212715,3.521625,2548056
10/06/71,15.236616,15.391969,15.236616,15.368069,3.557587,1232188
11/06/71,15.463671,15.571224,15.463671,15.511472,3.590786,629692
14/06/71,15.463671,15.463671,15.200765,15.230641,3.525775,953952
15/06/71,15.230641,15.41587,15.188815,15.368069,3.557587,738476
16/06/71,15.368069,15.535373,15.344168,15.463671,3.579722,560656
17/06/71,15.463671,15.475621,15.344168,15.344168,3.552056,541828
18/06/71,15.302342,15.302342,15.057361,15.081262,3.491194,1196624
21/06/71,15.081262,15.141013,14.943834,15.00956,3.474596,1098300
22/06/71,15.00956,15.176864,14.973709,15.045411,3.482894,907928
23/06/71,15.045411,15.117113,15.021511,15.069312,3.488427,719648
24/06/71,15.069312,15.093212,14.937859,14.961759,3.463529,763580
25/06/71,14.913958,14.913958,14.818356,14.878107,3.444165,788684
28/06/71,14.878107,14.937859,14.842256,14.902008,3.449697,525092
29/06/71,14.907983,15.021511,14.907983,15.00956,3.474596,792868
30/06/71,15.081262,15.176864,15.081262,15.152964,3.507793,711280
01/07/71,15.152964,15.224665,15.141013,15.188815,3.516093,495804
02/07/71,15.188815,15.260516,15.141013,15.248566,3.529924,489528
06/07/71,15.176864,15.176864,15.057361,15.129063,3.502261,506264
07/07/71,15.129063,15.164914,14.818356,14.890057,3.446933,612956
08/07/71,14.890057,14.98566,14.854207,14.878107,3.444165,949768
09/07/71,14.878107,15.129063,14.878107,15.105163,3.496728,778224
12/07/71,15.105163,15.105163,15.033461,15.057361,3.485663,658980
13/07/71,15.033461,15.033461,14.400096,14.435946,3.34181,2608724
14/07/71,14.388145,14.388145,14.101338,14.340344,3.319678,4102412
15/07/71,14.340344,14.435946,14.220841,14.244742,3.297547,1464400
16/07/71,14.244742,14.412046,14.029637,14.077438,3.258816,1845144
19/07/71,14.077438,14.18499,14.005736,14.17304,3.280948,1125496
20/07/71,14.268642,14.429971,14.268642,14.292543,3.308612,1002068
21/07/71,14.316444,14.423996,14.316444,14.423996,3.339042,696636
22/07/71,14.423996,14.423996,14.268642,14.316444,3.314146,665256
23/07/71,14.316444,14.316444,14.18499,14.244742,3.297547,612956
26/07/71,14.244742,14.316444,14.14914,14.18499,3.283715,684084
27/07/71,14.14914,14.14914,13.922084,13.993786,3.239452,698728
28/07/71,13.993786,14.388145,13.969885,14.316444,3.314146,1604564
29/07/71,14.316444,14.334369,14.029637,14.18499,3.283715,876548
30/07/71,14.18499,14.232792,13.874283,13.922084,3.222853,976964
02/08/71,13.993786,14.14914,13.993786,14.041587,3.250518,650612
03/08/71,14.041587,14.089388,13.814532,13.862333,3.209022,1022988
04/08/71,13.862333,13.993786,13.647228,13.718929,3.175824,1177796
05/08/71,13.718929,13.802581,13.647228,13.718929,3.175824,851444
06/08/71,13.718929,13.75478,13.623327,13.647228,3.173603,583668
09/08/71,13.647228,13.659178,13.551625,13.575526,3.156928,573208
10/08/71,13.575526,13.718929,13.539675,13.671128,3.179159,491620
11/08/71,13.695029,13.934034,13.695029,13.922084,3.237518,794960
12/08/71,14.053537,14.220841,14.053537,14.18499,3.298656,897468
13/08/71,14.17304,14.17304,14.053537,14.101338,3.279205,407940
16/08/71,14.98566,15.296367,14.98566,15.00956,3.490407,2152668
17/08/71,15.00956,15.200765,15.00956,15.093212,3.509858,1759372
18/08/71,15.057361,15.057361,14.794455,14.830306,3.448722,1177796
19/08/71,14.818356,14.818356,14.651052,14.674952,3.412596,872364
20/08/71,14.674952,14.818356,14.60325,14.770554,3.434828,449780
23/08/71,14.878107,15.045411,14.878107,15.045411,3.498744,606680
24/08/71,15.057361,15.242591,15.057361,15.212715,3.537647,709188
25/08/71,15.212715,15.21869,14.973709,15.045411,3.498744,527184
26/08/71,15.045411,15.057361,14.830306,15.00956,3.490407,435136
27/08/71,15.00956,15.176864,14.98566,15.081262,3.507078,470700
30/08/71,15.081262,15.141013,14.818356,14.824331,3.447332,479068
31/08/71,14.698853,14.698853,14.412046,14.531549,3.379246,725924
01/09/71,14.531549,14.615201,14.388145,14.412046,3.351456,681992
02/09/71,14.412046,14.423996,14.292543,14.316444,3.329225,606680
03/09/71,14.328394,14.722753,14.328394,14.710803,3.420931,702912
07/09/71,14.818356,14.961759,14.818356,14.818356,3.445942,788684
08/09/71,14.818356,14.902008,14.782505,14.842256,3.451503,439320
09/09/71,14.842256,14.854207,14.639101,14.645076,3.405647,520908
10/09/71,14.615201,14.615201,14.459847,14.5913,3.393141,393296
13/09/71,14.531549,14.531549,14.340344,14.340344,3.334783,604588
14/09/71,14.340344,14.352294,14.292543,14.328394,3.332004,531368
15/09/71,14.328394,14.519598,14.328394,14.483748,3.368129,437228
16/09/71,14.459847,14.459847,14.328394,14.388145,3.345898,970688
17/09/71,14.388145,14.471797,14.340344,14.376195,3.343122,744752
20/09/71,14.447897,14.555449,14.447897,14.531549,3.379246,663164
21/09/71,14.531549,14.651052,14.495698,14.60325,3.39592,535552
22/09/71,14.627151,14.758604,14.627151,14.710803,3.420931,893284
23/09/71,14.710803,14.758604,14.57935,14.57935,3.390362,742660
24/09/71,14.57935,14.794455,14.555449,14.5674,3.387583,799144
27/09/71,14.555449,14.555449,14.388145,14.525574,3.377857,721740
28/09/71,14.525574,14.651052,14.507648,14.543499,3.382026,587852
29/09/71,14.543499,14.543499,14.447897,14.471797,3.36535,466516
30/09/71,14.471797,14.636114,14.459847,14.519598,3.376469,581576
01/10/71,14.543499,14.627151,14.543499,14.627151,3.401479,705004
04/10/71,14.627151,14.722753,14.627151,14.651052,3.407036,661072
05/10/71,14.651052,14.710803,14.5913,14.710803,3.420931,903744
06/10/71,14.710803,14.770554,14.615201,14.770554,3.434828,1037632
07/10/71,14.770554,14.937859,14.722753,14.746654,3.429269,1173612
08/10/71,14.746654,14.782505,14.531549,14.5674,3.387583,840984
11/10/71,14.5674,14.627151,14.507648,14.615201,3.398699,299156
12/10/71,14.615201,15.069312,14.57935,15.063337,3.502912,1525068
13/10/71,14.991635,14.991635,14.746654,14.782505,3.437604,843076
14/10/71,14.782505,14.794455,14.674952,14.710803,3.420931,525092
15/10/71,14.710803,14.782505,14.663002,14.758604,3.432046,481160
18/10/71,14.758604,14.782505,14.5913,14.770554,3.434828,608772
19/10/71,14.639101,14.782505,14.5913,14.770554,3.434828,608772
20/10/71,14.746654,14.746654,14.57935,14.57935,3.390362,748936
21/10/71,14.57935,14.615201,14.388145,14.531549,3.379246,669440
22/10/71,14.531549,14.722753,14.388145,14.418021,3.352845,571116
25/10/71,14.418021,14.495698,14.412046,14.435946,3.357013,336812
26/10/71,14.435946,14.5674,14.292543,14.292543,3.323668,696636
27/10/71,14.292543,14.364245,14.16109,14.196941,3.301435,679900
28/10/71,14.196941,14.388145,14.137189,14.256692,3.315328,690360
29/10/71,14.256692,14.388145,14.125239,14.364245,3.340341,847260
01/11/71,14.340344,14.340344,13.898184,13.97586,3.250023,504172
02/11/71,13.97586,14.137189,13.862333,14.125239,3.28476,828432
03/11/71,14.220841,14.507648,14.220841,14.483748,3.368129,916296
04/11/71,14.483748,14.651052,14.352294,14.352294,3.337561,1022988
05/11/71,14.340344,14.340344,14.17304,14.340344,3.349284,604588
08/11/71,14.340344,14.340344,14.220841,14.304493,3.340911,343088
09/11/71,14.304493,14.435946,14.292543,14.292543,3.338121,468608
10/11/71,14.292543,14.328394,14.18499,14.208891,3.318582,435136
11/11/71,14.14914,14.14914,13.778681,13.969885,3.262761,1188256
12/11/71,13.969885,14.17304,13.790631,14.065488,3.285091,728016
15/11/71,14.065488,14.101338,14.035612,14.065488,3.285091,433044
16/11/71,14.065488,14.435946,14.041587,14.435946,3.371612,933032
17/11/71,14.423996,14.423996,14.256692,14.388145,3.360449,941400
18/11/71,14.388145,14.388145,14.053537,14.089388,3.290673,583668
19/11/71,14.089388,14.137189,14.029637,14.029637,3.276716,368192
22/11/71,14.029637,14.113289,13.945985,13.945985,3.257181,451872
23/11/71,13.945985,14.017686,13.862333,13.886233,3.243223,633876
24/11/71,13.886233,14.053537,13.874283,13.945985,3.257181,474884
26/11/71,13.945985,14.280593,13.934034,14.280593,3.335327,338904
29/11/71,14.304493,14.459847,14.304493,14.447897,3.374405,1027172
30/11/71,14.447897,14.60325,14.352294,14.60325,3.410687,742660
01/12/71,14.651052,14.818356,14.651052,14.806405,3.458137,1322144
02/12/71,14.806405,14.913958,14.734704,14.794455,3.455344,903744
03/12/71,14.794455,15.368069,14.794455,15.344168,3.583734,1426744
06/12/71,15.332218,15.332218,14.973709,14.973709,3.497213,1020896
07/12/71,14.973709,15.164914,14.866157,15.152964,3.539077,751028
08/12/71,15.152964,15.164914,14.98566,14.98566,3.5,696636
09/12/71,14.98566,15.224665,14.913958,15.176864,3.54466,529276
10/12/71,15.188815,15.523423,15.188815,15.511472,3.62281,1198716
13/12/71,15.511472,15.678776,15.499522,15.499522,3.620019,851444
14/12/71,15.499522,15.547323,15.296367,15.296367,3.572569,633876
15/12/71,15.296367,15.678776,15.224665,15.63695,3.652117,721740
16/12/71,15.977533,16.24044,15.977533,16.20459,3.784693,1481136
17/12/71,16.20459,16.24044,15.977533,16.20459,3.784693,924664
20/12/71,16.300192,16.658701,16.300192,16.324093,3.812603,1502056
21/12/71,16.324093,16.586998,16.156788,16.539198,3.862842,855628
22/12/71,16.491396,16.491396,16.312141,16.312141,3.80981,556472
23/12/71,16.24044,16.24044,16.013384,16.061186,3.751197,755212
27/12/71,16.061186,16.085087,15.941683,15.941683,3.723286,458148
28/12/71,15.941683,16.24044,15.798279,16.216539,3.787481,602496
29/12/71,16.216539,16.25239,16.097036,16.108988,3.762361,372376
30/12/71,16.108988,16.120937,16.013384,16.013384,3.740033,271960
31/12/71,16.013384,16.156788,15.965583,16.085087,3.756779,401664
03/01/72,16.085087,16.180689,15.917782,15.917782,3.717703,569024
04/01/72,15.917782,16.25239,15.858031,16.25239,3.795856,579484
05/01/72,16.25239,16.419695,16.216539,16.300192,3.807021,514632
06/01/72,16.300192,16.324093,16.192638,16.300192,3.807021,604588
07/01/72,16.300192,16.383842,16.085087,16.192638,3.781899,566932
10/01/72,16.192638,16.24044,16.097036,16.156788,3.773524,483252
11/01/72,16.168737,16.312141,16.168737,16.300192,3.807021,569024
12/01/72,16.347992,16.610899,16.347992,16.359943,3.820977,991608
13/01/72,16.312141,16.312141,16.20459,16.300192,3.807021,939308
14/01/72,16.371893,16.730402,16.371893,16.730402,3.907496,1474860
17/01/72,16.730402,16.766253,16.586998,16.706501,3.901917,972780
18/01/72,16.706501,16.897705,16.706501,16.706501,3.901917,709188
19/01/72,16.706501,16.981358,16.694551,16.885756,3.943784,640152
20/01/72,17.208412,17.447418,17.208412,17.375717,4.058216,2340948
21/01/72,17.375717,17.686424,17.363768,17.602772,4.111245,2468560
24/01/72,17.49522,17.49522,17.232313,17.232313,4.024722,786592
25/01/72,17.232313,17.686424,17.06501,17.49522,4.086124,1426744
26/01/72,17.49522,17.686424,17.411568,17.626673,4.116828,889100
27/01/72,17.626673,17.650574,17.54302,17.602772,4.111245,499988
28/01/72,17.602772,17.782026,17.566921,17.602772,4.111245,1269844
31/01/72,17.602772,17.680449,17.531071,17.590822,4.108456,577392
01/02/72,17.590822,17.638622,17.447418,17.638622,4.119623,424676
02/02/72,17.638622,17.919455,17.614723,17.853727,4.16986,801236
03/02/72,17.853727,17.92543,17.698376,17.841778,4.182184,989516
04/02/72,17.793978,17.793978,17.650574,17.674475,4.142968,460240
07/02/72,17.674475,17.734226,17.566921,17.614723,4.128961,493712
08/02/72,17.638622,17.793978,17.638622,17.793978,4.170978,384928
09/02/72,17.793978,17.92543,17.782026,17.865679,4.187784,725924
10/02/72,17.865679,17.913481,17.710325,17.782026,4.168176,460240
11/02/72,17.782026,17.913481,17.710325,17.865679,4.187784,424676
14/02/72,17.817879,17.817879,17.602772,17.638622,4.134567,610864
15/02/72,17.638622,17.698376,17.578873,17.674475,4.142968,338904
16/02/72,17.674475,17.686424,17.638622,17.656549,4.138764,418400
17/02/72,17.656549,17.782026,17.519119,17.578873,4.120558,562748
18/02/72,17.578873,17.626673,17.423517,17.626673,4.131763,401664
22/02/72,17.626673,17.853727,17.614723,17.614723,4.128961,527184
23/02/72,17.614723,17.770077,17.590822,17.638622,4.134567,376560
24/02/72,17.638622,17.734226,17.435469,17.435469,4.086943,520908
25/02/72,17.471319,17.829828,17.471319,17.805927,4.173779,539736
28/02/72,17.770077,17.770077,17.447418,17.54302,4.112155,389112
29/02/72,17.54302,17.722275,17.49522,17.614723,4.128961,610864
01/03/72,17.662523,17.865679,17.662523,17.805927,4.173779,512540
02/03/72,17.88958,18.188337,17.88958,17.985182,4.215796,1564816
03/03/72,17.985182,18.104685,17.901529,18.044933,4.229805,468608
06/03/72,18.044933,18.248089,17.997131,18.164436,4.257818,711280
07/03/72,18.164436,18.343691,18.140535,18.343691,4.299832,698728
08/03/72,18.343691,18.379541,18.260038,18.260038,4.280224,554380
09/03/72,18.260038,18.403442,18.176386,18.307838,4.291431,602496
10/03/72,18.260038,18.260038,18.044933,18.080784,4.238209,435136
13/03/72,18.056883,18.056883,17.782026,17.841778,4.182184,493712
14/03/72,17.841778,17.877628,17.758125,17.758125,4.162575,548104
15/03/72,17.782026,17.901529,17.782026,17.829828,4.179383,466516
16/03/72,17.829828,17.877628,17.49522,17.829828,4.179383,780316
17/03/72,17.829828,18.021032,17.746176,18.021032,4.2242,604588
20/03/72,18.021032,18.212236,18.009083,18.015057,4.222802,621324
21/03/72,18.015057,18.116634,17.829828,17.997131,4.218598,763580
22/03/72,18.021032,18.200287,18.021032,18.056883,4.232605,765672
23/03/72,18.116634,18.283939,18.116634,18.27199,4.283026,604588
24/03/72,18.27199,18.35564,18.224188,18.295889,4.288628,612956
27/03/72,18.295889,18.403442,18.212236,18.403442,4.31384,828432
28/03/72,18.403442,18.451242,18.343691,18.397467,4.312436,702912
29/03/72,18.337715,18.337715,18.164436,18.164436,4.257818,483252
30/03/72,18.164436,18.331739,18.104685,18.27199,4.283026,364008
03/04/72,18.27199,18.534895,18.260038,18.427341,4.319442,679900
04/04/72,18.427341,18.618547,18.331739,18.594646,4.35866,692452
05/04/72,18.594646,18.821701,18.594646,18.73805,4.392276,887008
06/04/72,18.73805,18.809752,18.690248,18.690248,4.38107,552288
07/04/72,18.690248,18.690248,18.570745,18.606598,4.361462,382836
10/04/72,18.642447,18.821701,18.642447,18.666348,4.375466,569024
11/04/72,18.666348,18.809752,18.618547,18.666348,4.375466,387020
12/04/72,18.726099,19.108509,18.726099,19.000956,4.453902,1504148
13/04/72,19.000956,19.024857,18.833652,18.845602,4.417482,445596
14/04/72,18.845602,19.024857,18.821701,18.881453,4.425889,338904
17/04/72,18.881453,18.881453,18.785851,18.881453,4.425889,577392
18/04/72,18.893402,19.096558,18.893402,18.917303,4.434289,661072
19/04/72,18.917303,18.965105,18.666348,18.690248,4.38107,537644
20/04/72,18.678299,18.678299,18.522945,18.534895,4.344652,604588
21/04/72,18.534895,18.606598,18.331739,18.403442,4.31384,824248
24/04/72,18.403442,18.427341,18.31979,18.403442,4.31384,368192
25/04/72,18.331739,18.331739,18.212236,18.236137,4.274627,414216
26/04/72,18.236137,18.403442,18.128586,18.164436,4.257818,681992
27/04/72,18.212236,18.379541,18.212236,18.212236,4.269025,351456
28/04/72,18.224188,18.499044,18.224188,18.451242,4.325045,364008
01/05/72,18.451242,18.463194,18.260038,18.283939,4.285826,332628
02/05/72,18.283939,18.451242,18.164436,18.164436,4.257818,514632
03/05/72,18.164436,18.343691,18.104685,18.116634,4.246613,518816
04/05/72,18.116634,18.403442,18.009083,18.379541,4.323636,533460
05/05/72,18.379541,18.630497,18.295889,18.582697,4.371427,569024
08/05/72,18.499044,18.499044,18.331739,18.463194,4.343316,497896
09/05/72,18.439293,18.439293,18.128586,18.128586,4.264604,1043908
10/05/72,18.128586,18.451242,18.116634,18.343691,4.315204,420492
11/05/72,18.343691,18.475143,18.307838,18.331739,4.312393,615048
12/05/72,18.331739,18.475143,18.194311,18.260038,4.295525,543920
15/05/72,18.379541,18.487095,18.379541,18.475143,4.34613,485344
16/05/72,18.475143,18.499044,18.331739,18.343691,4.315204,403756
17/05/72,18.343691,18.618547,18.331739,18.618547,4.379862,604588
18/05/72,18.642447,18.881453,18.642447,18.857553,4.436086,872364
19/05/72,18.857553,19.024857,18.857553,18.941204,4.455765,589944
22/05/72,19.048758,19.192162,19.048758,19.168261,4.50918,1150600
23/05/72,19.168261,19.239962,19.012905,19.216061,4.520422,859812
24/05/72,19.216061,19.347513,19.14436,19.263863,4.531668,805420
25/05/72,19.263863,19.311663,19.18021,19.311663,4.542915,692452
26/05/72,19.311663,19.407267,19.22801,19.311663,4.542915,707096
30/05/72,19.275812,19.275812,18.857553,18.905354,4.447329,529276
31/05/72,18.929255,19.072659,18.929255,19.012905,4.472632,631784
01/06/72,19.072659,19.168261,19.072659,19.072659,4.486688,499988
02/06/72,19.072659,19.168261,19.006931,19.048758,4.481066,537644
05/06/72,19.000956,19.000956,18.845602,18.857553,4.436086,374468
06/06/72,18.857553,18.953156,18.714149,18.785851,4.419216,518816
07/06/72,18.785851,18.905354,18.7022,18.893402,4.444519,453964
08/06/72,18.893402,18.977055,18.773901,18.773901,4.416409,483252
09/06/72,18.773901,18.863527,18.690248,18.690248,4.396731,389112
12/06/72,18.690248,18.7978,18.522945,18.534895,4.360184,470700
13/06/72,18.534895,18.785851,18.499044,18.773901,4.416409,508356
14/06/72,18.881453,19.108509,18.881453,19.108509,4.495122,738476
15/06/72,19.108509,19.156309,18.941204,19.000956,4.469823,554380
16/06/72,19.000956,19.096558,18.929255,19.060707,4.483878,315892
19/06/72,19.060707,19.060707,18.905354,18.953156,4.458577,207108
20/06/72,18.953156,19.024857,18.893402,18.977055,4.464199,324260
21/06/72,18.977055,19.156309,18.953156,19.000956,4.469823,506264
22/06/72,18.929255,18.929255,18.73805,18.917303,4.45014,476976
23/06/72,18.917303,18.989006,18.869503,18.881453,4.44171,458148
26/06/72,18.809752,18.809752,18.690248,18.75,4.410787,451872
27/06/72,18.75,18.881453,18.666348,18.75,4.410787,349364
28/06/72,18.75,18.845602,18.672323,18.672323,4.392514,399572
29/06/72,18.672323,18.73805,18.558796,18.714149,4.402351,470700
30/06/72,18.73805,18.845602,18.73805,18.73805,4.407976,271960
03/07/72,18.785851,18.893402,18.785851,18.887428,4.443117,217568
05/07/72,18.953156,19.204111,18.953156,19.120459,4.497931,583668
06/07/72,19.263863,19.36544,19.263863,19.299713,4.540102,782408
07/07/72,19.299713,19.383366,19.287764,19.311663,4.542915,512540
10/07/72,19.311663,19.311663,19.072659,19.072659,4.486688,464424
11/07/72,19.072659,19.096558,18.953156,18.977055,4.464199,320076
12/07/72,18.977055,19.060707,18.893402,18.917303,4.45014,451872
13/07/72,18.917303,18.977055,18.726099,18.726099,4.405164,598312
14/07/72,18.726099,19.168261,18.714149,18.7978,4.422031,774040
17/07/72,18.7978,18.917303,18.522945,18.546844,4.362993,539736
18/07/72,18.546844,18.582697,18.331739,18.570745,4.368618,939308
19/07/72,18.642447,18.833652,18.642447,18.642447,4.385484,803328
20/07/72,18.642447,18.714149,18.618547,18.678299,4.393917,485344
21/07/72,18.678299,18.953156,18.606598,18.953156,4.458577,525092
24/07/72,19.024857,19.168261,19.024857,19.060707,4.483878,794960
25/07/72,19.060707,19.14436,19.024857,19.024857,4.475442,702912
26/07/72,19.024857,19.030832,18.785851,18.857553,4.436086,1129680
27/07/72,18.857553,19.024857,18.857553,18.977055,4.464199,437228
28/07/72,18.977055,19.108509,18.941204,19.024857,4.475442,407940
